booking_id,property_id,booking_date,check_in_date,checkout_date,no_guests,room_category,booking_platform,ratings_given,booking_status,revenue_generated,revenue_realized
Jul062216559RT212,16559,4/7/2022,6/7/2022,8/7/2022,2,RT2,direct online,3,Checked Out,15300,15300
Jul062216559RT213,16559,16-06-22,6/7/2022,10/7/2022,2,RT2,makeyourtrip,5,Checked Out,15300,15300
Jul062216559RT214,16559,1/7/2022,6/7/2022,8/7/2022,2,RT2,logtrip,5,Checked Out,15300,15300
Jul062216559RT215,16559,2/7/2022,6/7/2022,8/7/2022,4,RT2,direct online,5,Checked Out,18360,18360
Jul062216559RT216,16559,3/7/2022,6/7/2022,12/7/2022,2,RT2,others,,Cancelled,15300,6120
Jul062216559RT217,16559,2/7/2022,6/7/2022,8/7/2022,2,RT2,others,5,Checked Out,15300,15300
Jul062216559RT218,16559,3/7/2022,6/7/2022,10/7/2022,2,RT2,logtrip,,Checked Out,15300,15300
Jul062216559RT219,16559,3/7/2022,6/7/2022,7/7/2022,2,RT2,others,,Cancelled,15300,6120
Jul062216559RT220,16559,15-06-22,6/7/2022,12/7/2022,2,RT2,makeyourtrip,3,Checked Out,15300,15300
Jul062216559RT221,16559,3/7/2022,6/7/2022,8/7/2022,2,RT2,others,,No Show,15300,15300
Jul062216559RT222,16559,16-06-22,6/7/2022,11/7/2022,1,RT2,makeyourtrip,,Checked Out,15300,15300
Jul062216559RT223,16559,2/7/2022,6/7/2022,7/7/2022,2,RT2,others,5,Checked Out,15300,15300
Jul062216559RT224,16559,4/7/2022,6/7/2022,8/7/2022,2,RT2,others,,Cancelled,15300,6120
Jul062216559RT225,16559,1/7/2022,6/7/2022,12/7/2022,2,RT2,logtrip,,Cancelled,15300,6120
Jul062216559RT226,16559,2/7/2022,6/7/2022,8/7/2022,2,RT2,others,4,Checked Out,15300,15300
Jul062216559RT227,16559,3/7/2022,6/7/2022,7/7/2022,2,RT2,others,,Cancelled,15300,6120
Jul062216559RT31,16559,6/7/2022,6/7/2022,11/7/2022,1,RT3,makeyourtrip,,Cancelled,20400,8160
Jul062216559RT32,16559,2/7/2022,6/7/2022,7/7/2022,1,RT3,makeyourtrip,,Checked Out,20400,20400
Jul062216559RT33,16559,5/7/2022,6/7/2022,7/7/2022,4,RT3,journey,,No Show,24480,24480
Jul062216559RT34,16559,2/7/2022,6/7/2022,7/7/2022,2,RT3,others,,No Show,20400,20400
Jul062216559RT35,16559,30-06-22,6/7/2022,10/7/2022,2,RT3,makeyourtrip,5,Checked Out,20400,20400
Jul062216559RT36,16559,4/7/2022,6/7/2022,8/7/2022,2,RT3,others,,Cancelled,20400,8160
Jul062216559RT37,16559,15-06-22,6/7/2022,7/7/2022,3,RT3,direct online,4,Checked Out,22440,22440
Jul062216559RT38,16559,4/7/2022,6/7/2022,11/7/2022,3,RT3,makeyourtrip,,Checked Out,22440,22440
Jul062216559RT39,16559,3/7/2022,6/7/2022,8/7/2022,2,RT3,makeyourtrip,,Cancelled,20400,8160
Jul062216559RT310,16559,4/7/2022,6/7/2022,11/7/2022,2,RT3,direct online,,Cancelled,20400,8160
Jul062216559RT311,16559,30-06-22,6/7/2022,7/7/2022,4,RT3,journey,,Cancelled,24480,9792
Jul062216559RT312,16559,1/7/2022,6/7/2022,7/7/2022,2,RT3,makeyourtrip,,Checked Out,20400,20400
Jul062216559RT313,16559,1/7/2022,6/7/2022,11/7/2022,2,RT3,journey,5,Checked Out,20400,20400
Jul062216559RT314,16559,5/7/2022,6/7/2022,11/7/2022,1,RT3,logtrip,,Cancelled,20400,8160
Jul062216559RT315,16559,3/7/2022,6/7/2022,7/7/2022,2,RT3,makeyourtrip,,Cancelled,20400,8160
Jul062216559RT316,16559,2/7/2022,6/7/2022,9/7/2022,2,RT3,others,,Checked Out,20400,20400
Jul062216559RT317,16559,5/7/2022,6/7/2022,8/7/2022,1,RT3,others,,Cancelled,20400,8160
Jul062216559RT318,16559,1/7/2022,6/7/2022,7/7/2022,3,RT3,makeyourtrip,3,Checked Out,22440,22440
Jul062216559RT319,16559,1/7/2022,6/7/2022,11/7/2022,3,RT3,others,3,Checked Out,22440,22440
Jul062216559RT320,16559,3/7/2022,6/7/2022,8/7/2022,2,RT3,tripster,,Checked Out,20400,20400
Jul062216559RT321,16559,16-06-22,6/7/2022,7/7/2022,5,RT3,direct offline,,Checked Out,26520,26520
Jul062216559RT322,16559,6/7/2022,6/7/2022,8/7/2022,3,RT3,logtrip,,Cancelled,22440,8976
Jul062216559RT41,16559,1/7/2022,6/7/2022,7/7/2022,2,RT4,logtrip,,Checked Out,32300,32300
Jul062216559RT42,16559,2/7/2022,6/7/2022,7/7/2022,2,RT4,direct online,,Checked Out,32300,32300
Jul062216559RT43,16559,3/7/2022,6/7/2022,7/7/2022,2,RT4,others,,Checked Out,32300,32300
Jul062216559RT44,16559,6/7/2022,6/7/2022,7/7/2022,3,RT4,logtrip,,Cancelled,35530,14212
Jul062216559RT45,16559,4/7/2022,6/7/2022,7/7/2022,2,RT4,others,4,Checked Out,32300,32300
Jul062216559RT46,16559,5/7/2022,6/7/2022,12/7/2022,2,RT4,others,4,Checked Out,32300,32300
Jul062216559RT47,16559,3/7/2022,6/7/2022,11/7/2022,2,RT4,others,3,Checked Out,32300,32300
Jul062216559RT48,16559,29-06-22,6/7/2022,7/7/2022,3,RT4,others,,Checked Out,35530,35530
Jul062216559RT49,16559,2/7/2022,6/7/2022,7/7/2022,2,RT4,logtrip,,Checked Out,32300,32300
Jul062216559RT410,16559,1/7/2022,6/7/2022,12/7/2022,1,RT4,makeyourtrip,5,Checked Out,32300,32300
Jul062216559RT411,16559,3/7/2022,6/7/2022,11/7/2022,2,RT4,tripster,,Checked Out,32300,32300
Jul062216559RT412,16559,4/7/2022,6/7/2022,8/7/2022,2,RT4,logtrip,,Checked Out,32300,32300
Jul062216560RT11,16560,6/7/2022,6/7/2022,7/7/2022,1,RT1,others,,No Show,9100,9100
Jul062216560RT12,16560,15-06-22,6/7/2022,7/7/2022,1,RT1,logtrip,2,Checked Out,9100,9100
Jul062216560RT13,16560,30-06-22,6/7/2022,8/7/2022,1,RT1,others,,Checked Out,9100,9100
Jul062216560RT14,16560,3/7/2022,6/7/2022,7/7/2022,1,RT1,journey,,Cancelled,9100,3640
Jul062216560RT15,16560,5/7/2022,6/7/2022,7/7/2022,1,RT1,direct offline,3,Checked Out,9100,9100
Jul062216560RT16,16560,6/7/2022,6/7/2022,8/7/2022,2,RT1,others,,Checked Out,9100,9100
Jul062216560RT17,16560,6/7/2022,6/7/2022,7/7/2022,1,RT1,makeyourtrip,4,Checked Out,9100,9100
Jul062216560RT18,16560,4/7/2022,6/7/2022,10/7/2022,2,RT1,makeyourtrip,,Cancelled,9100,3640
Jul062216560RT19,16560,15-06-22,6/7/2022,7/7/2022,4,RT1,others,,Checked Out,10920,10920
Jul062216560RT110,16560,5/7/2022,6/7/2022,7/7/2022,1,RT1,logtrip,3,Checked Out,9100,9100
Jul062216560RT111,16560,2/7/2022,6/7/2022,7/7/2022,2,RT1,direct online,,Checked Out,9100,9100
Jul062216560RT112,16560,4/7/2022,6/7/2022,7/7/2022,1,RT1,direct online,3,Checked Out,9100,9100
Jul062216560RT113,16560,29-06-22,6/7/2022,9/7/2022,4,RT1,makeyourtrip,,Cancelled,10920,4368
Jul062216560RT114,16560,5/7/2022,6/7/2022,7/7/2022,2,RT1,journey,,Cancelled,9100,3640
Jul062216560RT115,16560,6/7/2022,6/7/2022,7/7/2022,3,RT1,makeyourtrip,3,Checked Out,10010,10010
Jul062216560RT21,16560,4/7/2022,6/7/2022,7/7/2022,1,RT2,logtrip,3,Checked Out,12600,12600
Jul062216560RT22,16560,5/7/2022,6/7/2022,7/7/2022,4,RT2,others,,Checked Out,15120,15120
Jul062216560RT23,16560,6/7/2022,6/7/2022,7/7/2022,2,RT2,others,,Checked Out,12600,12600
Jul062216560RT24,16560,6/7/2022,6/7/2022,7/7/2022,1,RT2,others,,Cancelled,12600,5040
Jul062216560RT25,16560,5/7/2022,6/7/2022,7/7/2022,1,RT2,logtrip,,Checked Out,12600,12600
Jul062216560RT26,16560,3/7/2022,6/7/2022,9/7/2022,1,RT2,makeyourtrip,,Checked Out,12600,12600
Jul062216560RT27,16560,1/7/2022,6/7/2022,7/7/2022,1,RT2,others,4,Checked Out,12600,12600
Jul062216560RT28,16560,30-06-22,6/7/2022,8/7/2022,1,RT2,makeyourtrip,,Checked Out,12600,12600
Jul062216560RT29,16560,5/7/2022,6/7/2022,7/7/2022,1,RT2,makeyourtrip,,Cancelled,12600,5040
Jul062216560RT210,16560,6/7/2022,6/7/2022,7/7/2022,4,RT2,others,3,Checked Out,15120,15120
Jul062216560RT211,16560,29-06-22,6/7/2022,7/7/2022,1,RT2,logtrip,3,Checked Out,12600,12600
Jul062216560RT212,16560,5/7/2022,6/7/2022,8/7/2022,1,RT2,direct offline,,Checked Out,12600,12600
Jul062216560RT213,16560,5/7/2022,6/7/2022,12/7/2022,1,RT2,others,,Cancelled,12600,5040
Jul062216560RT214,16560,6/7/2022,6/7/2022,7/7/2022,2,RT2,others,1,Checked Out,12600,12600
Jul062216560RT215,16560,2/7/2022,6/7/2022,7/7/2022,3,RT2,makeyourtrip,,Checked Out,13860,13860
Jul062216560RT216,16560,5/7/2022,6/7/2022,9/7/2022,1,RT2,others,,Checked Out,12600,12600
Jul062216560RT217,16560,6/7/2022,6/7/2022,7/7/2022,1,RT2,others,3,Checked Out,12600,12600
Jul062216560RT31,16560,6/7/2022,6/7/2022,7/7/2022,6,RT3,others,,Checked Out,23520,23520
Jul062216560RT32,16560,5/7/2022,6/7/2022,7/7/2022,1,RT3,others,,Cancelled,16800,6720
Jul062216560RT33,16560,6/7/2022,6/7/2022,7/7/2022,1,RT3,direct online,,Checked Out,16800,16800
Jul062216560RT34,16560,6/7/2022,6/7/2022,7/7/2022,1,RT3,others,,Cancelled,16800,6720
Jul062216560RT35,16560,4/7/2022,6/7/2022,7/7/2022,2,RT3,tripster,,Checked Out,16800,16800
Jul062216560RT36,16560,6/7/2022,6/7/2022,7/7/2022,2,RT3,logtrip,,Checked Out,16800,16800
Jul062216560RT37,16560,6/7/2022,6/7/2022,7/7/2022,3,RT3,journey,,Cancelled,18480,7392
Jul062216560RT38,16560,5/7/2022,6/7/2022,9/7/2022,1,RT3,journey,,Checked Out,16800,16800
Jul062216560RT39,16560,6/7/2022,6/7/2022,7/7/2022,2,RT3,makeyourtrip,,No Show,16800,16800
Jul062216560RT310,16560,6/7/2022,6/7/2022,11/7/2022,1,RT3,makeyourtrip,1,Checked Out,16800,16800
Jul062216560RT311,16560,4/7/2022,6/7/2022,9/7/2022,1,RT3,makeyourtrip,3,Checked Out,16800,16800
Jul062216560RT312,16560,15-06-22,6/7/2022,7/7/2022,6,RT3,logtrip,4,Checked Out,23520,23520
Jul062216560RT41,16560,6/7/2022,6/7/2022,11/7/2022,1,RT4,makeyourtrip,,Checked Out,26600,26600
Jul062216560RT42,16560,4/7/2022,6/7/2022,7/7/2022,1,RT4,makeyourtrip,3,Checked Out,26600,26600
Jul062216560RT43,16560,6/7/2022,6/7/2022,7/7/2022,1,RT4,others,1,Checked Out,26600,26600
Jul062216560RT44,16560,3/7/2022,6/7/2022,7/7/2022,1,RT4,logtrip,,Checked Out,26600,26600
Jul062216561RT11,16561,4/7/2022,6/7/2022,8/7/2022,1,RT1,logtrip,,Checked Out,9100,9100
Jul062216561RT12,16561,4/7/2022,6/7/2022,11/7/2022,1,RT1,others,3,Checked Out,9100,9100
Jul062216561RT13,16561,4/7/2022,6/7/2022,8/7/2022,1,RT1,makeyourtrip,5,Checked Out,9100,9100
Jul062216561RT14,16561,1/7/2022,6/7/2022,11/7/2022,2,RT1,journey,,Checked Out,9100,9100
Jul062216561RT15,16561,1/7/2022,6/7/2022,7/7/2022,3,RT1,makeyourtrip,5,Checked Out,10010,10010
Jul062216561RT16,16561,4/7/2022,6/7/2022,7/7/2022,2,RT1,others,,Checked Out,9100,9100
Jul062216561RT17,16561,29-06-22,6/7/2022,8/7/2022,3,RT1,logtrip,,Checked Out,10010,10010
Jul062216561RT18,16561,30-06-22,6/7/2022,7/7/2022,4,RT1,others,3,Checked Out,10920,10920
Jul062216561RT19,16561,1/7/2022,6/7/2022,8/7/2022,1,RT1,others,,Cancelled,9100,3640
Jul062216561RT110,16561,30-06-22,6/7/2022,7/7/2022,4,RT1,logtrip,,No Show,10920,10920
Jul062216561RT111,16561,2/7/2022,6/7/2022,9/7/2022,3,RT1,others,,Checked Out,10010,10010
Jul062216561RT21,16561,2/7/2022,6/7/2022,7/7/2022,3,RT2,logtrip,5,Checked Out,13860,13860
Jul062216561RT22,16561,2/7/2022,6/7/2022,7/7/2022,1,RT2,makeyourtrip,2,Checked Out,12600,12600
Jul062216561RT23,16561,4/7/2022,6/7/2022,9/7/2022,2,RT2,others,,Checked Out,12600,12600
Jul062216561RT24,16561,3/7/2022,6/7/2022,8/7/2022,3,RT2,journey,,Checked Out,13860,13860
Jul062216561RT25,16561,2/7/2022,6/7/2022,12/7/2022,2,RT2,others,,Cancelled,12600,5040
Jul062216561RT26,16561,3/7/2022,6/7/2022,7/7/2022,1,RT2,others,,Cancelled,12600,5040
Jul062216561RT27,16561,4/7/2022,6/7/2022,12/7/2022,2,RT2,others,,Checked Out,12600,12600
Jul062216561RT28,16561,30-06-22,6/7/2022,7/7/2022,2,RT2,makeyourtrip,,Cancelled,12600,5040
Jul062216561RT29,16561,3/7/2022,6/7/2022,7/7/2022,4,RT2,direct offline,,No Show,15120,15120
Jul062216561RT210,16561,5/7/2022,6/7/2022,12/7/2022,4,RT2,others,,Cancelled,15120,6048
Jul062216561RT211,16561,6/7/2022,6/7/2022,7/7/2022,2,RT2,logtrip,,Checked Out,12600,12600
Jul062216561RT212,16561,2/7/2022,6/7/2022,11/7/2022,4,RT2,others,,No Show,15120,15120
Jul062216561RT213,16561,1/7/2022,6/7/2022,12/7/2022,3,RT2,journey,,Checked Out,13860,13860
Jul062216561RT31,16561,16-06-22,6/7/2022,8/7/2022,2,RT3,direct online,,Cancelled,16800,6720
Jul062216561RT32,16561,6/7/2022,6/7/2022,11/7/2022,6,RT3,direct offline,,Cancelled,23520,9408
Jul062216561RT33,16561,3/7/2022,6/7/2022,7/7/2022,2,RT3,makeyourtrip,3,Checked Out,16800,16800
Jul062216561RT34,16561,3/7/2022,6/7/2022,11/7/2022,6,RT3,logtrip,,Checked Out,23520,23520
Jul062216561RT35,16561,4/7/2022,6/7/2022,11/7/2022,2,RT3,others,,Checked Out,16800,16800
Jul062216561RT36,16561,29-06-22,6/7/2022,9/7/2022,2,RT3,others,,Checked Out,16800,16800
Jul062216561RT37,16561,4/7/2022,6/7/2022,7/7/2022,1,RT3,direct online,4,Checked Out,16800,16800
Jul062216561RT38,16561,4/7/2022,6/7/2022,8/7/2022,2,RT3,others,3,Checked Out,16800,16800
Jul062216561RT39,16561,1/7/2022,6/7/2022,7/7/2022,2,RT3,direct offline,,Cancelled,16800,6720
Jul062216561RT310,16561,3/7/2022,6/7/2022,12/7/2022,3,RT3,others,,Cancelled,18480,7392
Jul062216561RT311,16561,4/7/2022,6/7/2022,10/7/2022,3,RT3,others,,Cancelled,18480,7392
Jul062216561RT312,16561,2/7/2022,6/7/2022,8/7/2022,3,RT3,journey,,Cancelled,18480,7392
Jul062216561RT313,16561,2/7/2022,6/7/2022,9/7/2022,2,RT3,others,,Cancelled,16800,6720
Jul062216561RT314,16561,3/7/2022,6/7/2022,12/7/2022,2,RT3,logtrip,,Checked Out,16800,16800
Jul062216561RT41,16561,4/7/2022,6/7/2022,11/7/2022,3,RT4,others,,Checked Out,29260,29260
Jul062216561RT42,16561,6/7/2022,6/7/2022,11/7/2022,6,RT4,others,4,Checked Out,37240,37240
Jul062216561RT43,16561,3/7/2022,6/7/2022,7/7/2022,1,RT4,makeyourtrip,,Cancelled,26600,10640
Jul062216561RT44,16561,2/7/2022,6/7/2022,12/7/2022,2,RT4,direct online,,Checked Out,26600,26600
Jul062216561RT45,16561,6/7/2022,6/7/2022,7/7/2022,3,RT4,direct online,,Checked Out,29260,29260
Jul062216561RT46,16561,1/7/2022,6/7/2022,8/7/2022,3,RT4,direct offline,,Checked Out,29260,29260
Jul062216562RT11,16562,3/7/2022,6/7/2022,7/7/2022,2,RT1,others,,Checked Out,9100,9100
Jul062216562RT12,16562,4/7/2022,6/7/2022,8/7/2022,2,RT1,others,1,Checked Out,9100,9100
Jul062216562RT13,16562,3/7/2022,6/7/2022,7/7/2022,2,RT1,others,,Checked Out,9100,9100
Jul062216562RT14,16562,1/7/2022,6/7/2022,8/7/2022,2,RT1,direct online,,Cancelled,9100,3640
Jul062216562RT15,16562,3/7/2022,6/7/2022,8/7/2022,2,RT1,others,,Checked Out,9100,9100
Jul062216562RT16,16562,4/7/2022,6/7/2022,11/7/2022,4,RT1,logtrip,3,Checked Out,10920,10920
Jul062216562RT17,16562,4/7/2022,6/7/2022,8/7/2022,2,RT1,logtrip,3,Checked Out,9100,9100
Jul062216562RT18,16562,1/7/2022,6/7/2022,7/7/2022,2,RT1,journey,3,Checked Out,9100,9100
Jul062216562RT19,16562,1/7/2022,6/7/2022,8/7/2022,3,RT1,direct online,,Checked Out,10010,10010
Jul062216562RT110,16562,15-06-22,6/7/2022,8/7/2022,3,RT1,makeyourtrip,,Cancelled,10010,4004
Jul062216562RT111,16562,30-06-22,6/7/2022,7/7/2022,2,RT1,makeyourtrip,,Checked Out,9100,9100
Jul062216562RT112,16562,4/7/2022,6/7/2022,7/7/2022,2,RT1,logtrip,5,Checked Out,9100,9100
Jul062216562RT113,16562,2/7/2022,6/7/2022,9/7/2022,2,RT1,others,3,Checked Out,9100,9100
Jul062216562RT114,16562,12/6/2022,6/7/2022,7/7/2022,2,RT1,direct online,,Checked Out,9100,9100
Jul062216562RT115,16562,2/7/2022,6/7/2022,12/7/2022,1,RT1,others,1,Checked Out,9100,9100
Jul062216562RT116,16562,4/7/2022,6/7/2022,8/7/2022,2,RT1,makeyourtrip,5,Checked Out,9100,9100
Jul062216562RT117,16562,4/7/2022,6/7/2022,7/7/2022,4,RT1,others,,Cancelled,10920,4368
Jul062216562RT21,16562,3/7/2022,6/7/2022,7/7/2022,2,RT2,others,3,Checked Out,12600,12600
Jul062216562RT22,16562,2/7/2022,6/7/2022,7/7/2022,3,RT2,others,,Cancelled,13860,5544
Jul062216562RT23,16562,3/7/2022,6/7/2022,7/7/2022,2,RT2,direct online,5,Checked Out,12600,12600
Jul062216562RT24,16562,4/7/2022,6/7/2022,8/7/2022,2,RT2,others,,Cancelled,12600,5040
Jul062216562RT25,16562,1/7/2022,6/7/2022,8/7/2022,1,RT2,others,3,Checked Out,12600,12600
Jul062216562RT26,16562,1/7/2022,6/7/2022,12/7/2022,2,RT2,journey,,Checked Out,12600,12600
Jul062216562RT27,16562,1/7/2022,6/7/2022,11/7/2022,3,RT2,direct offline,,Cancelled,13860,5544
Jul062216562RT28,16562,4/7/2022,6/7/2022,7/7/2022,3,RT2,others,3,Checked Out,13860,13860
Jul062216562RT29,16562,3/7/2022,6/7/2022,12/7/2022,1,RT2,makeyourtrip,3,Checked Out,12600,12600
Jul062216562RT210,16562,4/7/2022,6/7/2022,7/7/2022,2,RT2,others,3,Checked Out,12600,12600
Jul062216562RT211,16562,5/7/2022,6/7/2022,12/7/2022,3,RT2,others,,Checked Out,13860,13860
Jul062216562RT212,16562,29-06-22,6/7/2022,7/7/2022,2,RT2,makeyourtrip,4,Checked Out,12600,12600
Jul062216562RT213,16562,4/7/2022,6/7/2022,7/7/2022,1,RT2,tripster,,Checked Out,12600,12600
Jul062216562RT214,16562,3/7/2022,6/7/2022,7/7/2022,2,RT2,others,1,Checked Out,12600,12600
Jul062216562RT215,16562,4/7/2022,6/7/2022,8/7/2022,2,RT2,others,5,Checked Out,12600,12600
Jul062216562RT216,16562,1/7/2022,6/7/2022,11/7/2022,2,RT2,journey,3,Checked Out,12600,12600
Jul062216562RT217,16562,3/7/2022,6/7/2022,11/7/2022,2,RT2,direct online,3,Checked Out,12600,12600
Jul062216562RT218,16562,1/7/2022,6/7/2022,8/7/2022,2,RT2,makeyourtrip,,Cancelled,12600,5040
Jul062216562RT219,16562,3/7/2022,6/7/2022,7/7/2022,2,RT2,logtrip,3,Checked Out,12600,12600
Jul062216562RT220,16562,2/7/2022,6/7/2022,7/7/2022,3,RT2,others,,Cancelled,13860,5544
Jul062216562RT221,16562,2/7/2022,6/7/2022,10/7/2022,2,RT2,tripster,,Checked Out,12600,12600
Jul062216562RT222,16562,30-06-22,6/7/2022,11/7/2022,2,RT2,makeyourtrip,,Checked Out,12600,12600
Jul062216562RT223,16562,4/7/2022,6/7/2022,7/7/2022,4,RT2,makeyourtrip,3,Checked Out,15120,15120
Jul062216562RT31,16562,3/7/2022,6/7/2022,7/7/2022,1,RT3,others,3,Checked Out,16800,16800
Jul062216562RT32,16562,3/7/2022,6/7/2022,10/7/2022,3,RT3,makeyourtrip,,Cancelled,18480,7392
Jul062216562RT33,16562,5/7/2022,6/7/2022,11/7/2022,2,RT3,logtrip,,Cancelled,16800,6720
Jul062216562RT34,16562,5/7/2022,6/7/2022,11/7/2022,2,RT3,others,,Checked Out,16800,16800
Jul062216562RT35,16562,2/7/2022,6/7/2022,9/7/2022,2,RT3,makeyourtrip,,Cancelled,16800,6720
Jul062216562RT36,16562,4/7/2022,6/7/2022,12/7/2022,2,RT3,direct offline,3,Checked Out,16800,16800
Jul062216562RT37,16562,6/7/2022,6/7/2022,7/7/2022,1,RT3,makeyourtrip,,Cancelled,16800,6720
Jul062216562RT38,16562,3/7/2022,6/7/2022,7/7/2022,1,RT3,tripster,,Checked Out,16800,16800
Jul062216562RT39,16562,1/7/2022,6/7/2022,7/7/2022,2,RT3,direct online,,Cancelled,16800,6720
Jul062216562RT41,16562,2/7/2022,6/7/2022,8/7/2022,3,RT4,others,3,Checked Out,29260,29260
Jul062216562RT42,16562,6/7/2022,6/7/2022,10/7/2022,2,RT4,makeyourtrip,,Cancelled,26600,10640
Jul062216562RT43,16562,4/7/2022,6/7/2022,10/7/2022,2,RT4,makeyourtrip,,Cancelled,26600,10640
Jul062216563RT11,16563,5/7/2022,6/7/2022,8/7/2022,2,RT1,tripster,,Checked Out,9100,9100
Jul062216563RT12,16563,30-06-22,6/7/2022,9/7/2022,1,RT1,tripster,4,Checked Out,9100,9100
Jul062216563RT13,16563,6/7/2022,6/7/2022,7/7/2022,1,RT1,others,,Cancelled,9100,3640
Jul062216563RT14,16563,6/7/2022,6/7/2022,7/7/2022,1,RT1,makeyourtrip,4,Checked Out,9100,9100
Jul062216563RT15,16563,6/7/2022,6/7/2022,10/7/2022,1,RT1,makeyourtrip,,Checked Out,9100,9100
Jul062216563RT16,16563,3/7/2022,6/7/2022,7/7/2022,1,RT1,direct online,3,Checked Out,9100,9100
Jul062216563RT17,16563,5/7/2022,6/7/2022,9/7/2022,1,RT1,others,,Cancelled,9100,3640
Jul062216563RT18,16563,2/7/2022,6/7/2022,8/7/2022,2,RT1,others,,Cancelled,9100,3640
Jul062216563RT19,16563,4/7/2022,6/7/2022,8/7/2022,2,RT1,others,4,Checked Out,9100,9100
Jul062216563RT110,16563,5/7/2022,6/7/2022,7/7/2022,3,RT1,others,5,Checked Out,10010,10010
Jul062216563RT111,16563,16-06-22,6/7/2022,7/7/2022,2,RT1,others,5,Checked Out,9100,9100
Jul062216563RT112,16563,6/7/2022,6/7/2022,11/7/2022,1,RT1,others,,Cancelled,9100,3640
Jul062216563RT113,16563,6/7/2022,6/7/2022,8/7/2022,1,RT1,others,,Checked Out,9100,9100
Jul062216563RT114,16563,6/7/2022,6/7/2022,11/7/2022,1,RT1,others,,Cancelled,9100,3640
Jul062216563RT115,16563,5/7/2022,6/7/2022,7/7/2022,1,RT1,logtrip,3,Checked Out,9100,9100
Jul062216563RT116,16563,5/7/2022,6/7/2022,9/7/2022,1,RT1,others,,Cancelled,9100,3640
Jul062216563RT117,16563,5/7/2022,6/7/2022,7/7/2022,1,RT1,direct online,3,Checked Out,9100,9100
Jul062216563RT118,16563,5/7/2022,6/7/2022,7/7/2022,1,RT1,others,5,Checked Out,9100,9100
Jul062216563RT119,16563,2/7/2022,6/7/2022,10/7/2022,2,RT1,direct online,,Cancelled,9100,3640
Jul062216563RT120,16563,5/7/2022,6/7/2022,9/7/2022,1,RT1,direct offline,3,Checked Out,9100,9100
Jul062216563RT121,16563,6/7/2022,6/7/2022,9/7/2022,2,RT1,tripster,5,Checked Out,9100,9100
Jul062216563RT122,16563,1/7/2022,6/7/2022,8/7/2022,2,RT1,makeyourtrip,4,Checked Out,9100,9100
Jul062216563RT21,16563,6/7/2022,6/7/2022,7/7/2022,1,RT2,journey,5,Checked Out,12600,12600
Jul062216563RT22,16563,6/7/2022,6/7/2022,7/7/2022,4,RT2,journey,5,Checked Out,15120,15120
Jul062216563RT23,16563,3/7/2022,6/7/2022,12/7/2022,1,RT2,others,,Cancelled,12600,5040
Jul062216563RT24,16563,4/7/2022,6/7/2022,7/7/2022,4,RT2,others,,Checked Out,15120,15120
Jul062216563RT25,16563,4/7/2022,6/7/2022,7/7/2022,2,RT2,others,,Checked Out,12600,12600
Jul062216563RT26,16563,16-06-22,6/7/2022,7/7/2022,1,RT2,logtrip,,Cancelled,12600,5040
Jul062216563RT27,16563,6/7/2022,6/7/2022,7/7/2022,3,RT2,journey,,Checked Out,13860,13860
Jul062216563RT28,16563,3/7/2022,6/7/2022,9/7/2022,1,RT2,journey,,Checked Out,12600,12600
Jul062216563RT29,16563,3/7/2022,6/7/2022,7/7/2022,1,RT2,makeyourtrip,2,Checked Out,12600,12600
Jul062216563RT210,16563,2/7/2022,6/7/2022,7/7/2022,1,RT2,others,,Checked Out,12600,12600
Jul062216563RT211,16563,5/7/2022,6/7/2022,7/7/2022,2,RT2,others,5,Checked Out,12600,12600
Jul062216563RT212,16563,6/7/2022,6/7/2022,7/7/2022,1,RT2,journey,,Cancelled,12600,5040
Jul062216563RT213,16563,4/7/2022,6/7/2022,8/7/2022,1,RT2,others,3,Checked Out,12600,12600
Jul062216563RT214,16563,6/7/2022,6/7/2022,8/7/2022,1,RT2,makeyourtrip,4,Checked Out,12600,12600
Jul062216563RT215,16563,4/7/2022,6/7/2022,8/7/2022,2,RT2,direct online,,No Show,12600,12600
Jul062216563RT216,16563,5/7/2022,6/7/2022,7/7/2022,4,RT2,direct offline,,Checked Out,15120,15120
Jul062216563RT217,16563,5/7/2022,6/7/2022,7/7/2022,1,RT2,makeyourtrip,,No Show,12600,12600
Jul062216563RT218,16563,1/7/2022,6/7/2022,7/7/2022,4,RT2,direct online,,No Show,15120,15120
Jul062216563RT219,16563,30-06-22,6/7/2022,9/7/2022,1,RT2,others,,Checked Out,12600,12600
Jul062216563RT220,16563,6/7/2022,6/7/2022,7/7/2022,1,RT2,journey,,Cancelled,12600,5040
Jul062216563RT221,16563,5/7/2022,6/7/2022,7/7/2022,1,RT2,makeyourtrip,2,Checked Out,12600,12600
Jul062216563RT222,16563,30-06-22,6/7/2022,9/7/2022,1,RT2,logtrip,5,Checked Out,12600,12600
Jul062216563RT223,16563,5/7/2022,6/7/2022,7/7/2022,1,RT2,logtrip,,Cancelled,12600,5040
Jul062216563RT224,16563,5/7/2022,6/7/2022,8/7/2022,1,RT2,logtrip,5,Checked Out,12600,12600
Jul062216563RT225,16563,5/7/2022,6/7/2022,7/7/2022,1,RT2,others,3,Checked Out,12600,12600
Jul062216563RT31,16563,6/7/2022,6/7/2022,7/7/2022,1,RT3,others,,Checked Out,16800,16800
Jul062216563RT32,16563,5/7/2022,6/7/2022,7/7/2022,1,RT3,tripster,,Cancelled,16800,6720
